date,open,high,low,close,volume
2024-11-11,346.29998779296875,358.6400146484375,336.0,350.0,210521600.0
2024-11-12,342.739990234375,345.8399963378906,323.3099975585937,328.489990234375,155726000.0
2024-11-13,335.8500061035156,344.6000061035156,322.5,330.239990234375,125405600.0
2024-11-14,327.69000244140625,329.9800109863281,310.3699951171875,311.17999267578125,120726100.0
2024-11-15,310.57000732421875,324.67999267578125,309.2200012207031,320.7200012207031,114440300.0
2024-11-18,340.7300109863281,348.54998779296875,330.010009765625,338.739990234375,126085600.0
2024-11-19,335.760009765625,347.3800048828125,332.75,346.0,88852500.0
2024-11-20,345.0,346.6000061035156,334.29998779296875,342.0299987792969,66340700.0
2024-11-21,343.8099975585937,347.989990234375,335.2799987792969,339.6400146484375,58011700.0
2024-11-22,341.0899963378906,361.5299987792969,337.70001220703125,352.5599975585937,89140700.0
2024-11-25,360.1400146484375,361.9299926757813,338.20001220703125,338.5899963378906,95890900.0
2024-11-26,341.0,346.9599914550781,335.6600036621094,338.2300109863281,62295900.0
2024-11-27,341.79998779296875,342.54998779296875,326.5899963378906,332.8900146484375,57896400.0
2024-11-29,336.0799865722656,345.45001220703125,334.6499938964844,345.1600036621094,37167600.0
2024-12-02,352.3800048828125,360.0,351.1499938964844,357.0899963378906,77986500.0
2024-12-03,351.79998779296875,355.69000244140625,348.20001220703125,351.4200134277344,58267200.0
2024-12-04,353.0,358.1000061035156,348.6000061035156,357.92999267578125,50810900.0
2024-12-05,359.8699951171875,375.4299926757813,359.5,369.489990234375,81403600.0
2024-12-06,377.4200134277344,389.489990234375,370.7999877929688,389.2200012207031,81455800.0
2024-12-09,397.6099853515625,404.7999877929688,378.010009765625,389.7900085449219,96359200.0
2024-12-10,392.6799926757813,409.7300109863281,390.8500061035156,400.989990234375,97563600.0
2024-12-11,409.7000122070313,424.8800048828125,402.3800048828125,424.7699890136719,104287600.0
2024-12-12,424.8399963378906,429.2999877929688,415.0,418.1000061035156,87752200.0
2024-12-13,420.0,436.2999877929688,415.7099914550781,436.2300109863281,89000200.0
2024-12-16,441.0899963378906,463.1900024414063,436.1499938964844,463.0199890136719,114083800.0
2024-12-17,475.8999938964844,483.989990234375,457.510009765625,479.8599853515625,131223000.0
2024-12-18,466.5,488.5400085449219,427.010009765625,440.1300048828125,149340800.0
2024-12-19,451.8800048828125,456.3599853515625,420.0199890136719,436.1700134277344,118566100.0
